image_name,comment-fa
252924535.jpg,مردی با لباس خاکستری با مرد دیگری با لباس سیاه صحبت می کند
252924535.jpg,دو مرد مسن در حال بحث و گفتگو درباره چیزی در پیاده رو هستند
252924535.jpg,دو مرد مسن با لباس و عینک که در فضای باز صحبت می کنند
252924535.jpg,یک آقا سالخورده به یک پیرمرد دیگر اشاره می کند
2530468893.jpg,دو خانم با یک مرد زیر کت و شلوار نارنجی و کیسه ای زیر بغل جلوی یک فروشگاه قدم می زنند ، به نظر می رسد زیر زمین هستند
2530468893.jpg,مردی با شلوار نارنجی ، ژاکت نارنجی و کلاه کار نارنجی وجود دارد که از یک راهرو می گذرد
2530468893.jpg,مردی کت و شلوار اورژانسی از نوع لاستیک روشن به رنگ نارنجی روشن بر تن دارد و از راهرویی می گذرد
2530468893.jpg,شخصی با لباس نارنجی به سمت دو زن قدم می زند
2530468893.jpg,مردی با لباس نارنجی که در یک بازار خرید قدم می زند
253109856.jpg,یک کودک نوپا با شنیدن کت جین آبی و شلوار گلدار در شن نشسته است
253109856.jpg,کودک نوپای ناراضی با کاپشن آبی روی ماسه داغ نشسته است
253109856.jpg,نوزادی که کت آبی پوشیده در ماسه ها نشسته است
253109856.jpg,کودکی با لباس آبی در ساحل گریه می کند
253109856.jpg,کودک با ژاکت آبی ، در ماسه نشسته و گریه می کند
2531273794.jpg,چندین نفر روی سکو ایستاده اند و منتظر مترو یا قطار هستند
2531273794.jpg,مردی با جلیقه نارنجی در ایستگاه قطار منتظر است
2531273794.jpg,سه نفر با صبر و حوصله منتظر گرفتن قطار هستند
2531273794.jpg,مردم ایستاده و منتظر قطار
2531273794.jpg,سه نفر در ایستگاه قطار هستند
2531496753.jpg,مردی با لباس آستین بلند سفید و شلوارک برنزه روشن در حال چمن زدن چمن ها در نزدیکی دیوار آجری است که درختان کوچک در امتداد آن قرار دارد
2531496753.jpg,مردی که ژاکت خاکستری و شورت قهوه ای پوشیده و با ماشین چمن زنی علف می برد
2531496753.jpg,مردی با شلوارک ، ژاکت و کفش های ورزشی در حال چمن زنی چمن ها است
2531496753.jpg,مردی با ماشین چمن زنی قرمز در حال چمن زدن است
2531496753.jpg,یک مرد سفیدپوست و میانسال در حال حرکت چمن است
2531531143.jpg,زنی با کلاه سفید و روسری خاکستری خیره شده و به مردی کاملاً آغشته به رنگ اسپند رنگ لبخند می زند
2531531143.jpg,مردی که کاملاً خاکستری رنگ و لباسش را پوشیده است مانند یک مجسمه ایستاده است
2531531143.jpg,زنی به پیکره خاکستری ای که هنگام راه رفتن از کنار او خیره شده خیره می شود
2531531143.jpg,مردم کنار یک مجسمه کاملاً خاکستری قدم می زنند
2531531143.jpg,یک مرد تمام خاکستری یک مجسمه زنده است
2531531628.jpg,دختربچه ای با لباس آبی روی نیمکت پارک نشسته و زبانش را بیرون آورده است
2531531628.jpg,دختر کوچک با لباس آبی روی نیمکت چوبی نشسته است
2531531628.jpg,دختر کوچک روی یک نیمکت قدیمی نشسته و چهره می کند
2531531628.jpg,یک دختر کوچک که زبانش را در یک نیمکت بیرون آورده است
2531531628.jpg,دختری زبانش را روی نیمکت بیرون می کشد
2531837969.jpg,مردی که بر روی یک برآمدگی صخره ای بر روی توده ای از آب ایستاده است ، آسمان و آب آبی هستند و در افق به هم می رسند
2531837969.jpg,یک مرد روی صخره ای علفی ایستاده است که اقیانوس آبی عمیق را پشت سر می گذارد
2531837969.jpg,مردی در لبه صخره ایستاده و اقیانوس را آویزان کرده است
2531837969.jpg,مردی روی صخره ای مشرف به اقیانوس ایستاده است
2531837969.jpg,مردی بر فراز صخره ایستاده است
2531924570.jpg,یک پسر جوان آمریکایی آفریقایی تبار در داخل ساختمان بازی بولینگ می کند ، و برخی از تماشاگران آن را تماشا می کنند
2531924570.jpg,بچه ای با لباس صورتی در حال پرتاب توپ به سمت چند سنجاق رنگارنگ بولینگ است
2531924570.jpg,پسر کوچکی در راهروی فرش شده کاسه می زند
2531924570.jpg,پسر جوانی با لباس قرمز در حال بولینگ است
2531924570.jpg,مردم در حال بازی بولینگ هستند
1876536922.jpg,دو سگ از طریق آب در حال دویدن هستند که یک طناب دارند و شناور قرمز در دهان آن ها شناور است
1876536922.jpg,دو سگ از میان آب می دوند و هر دو اسباب بازی یکسان را در دهان خود نگه می دارند
1876536922.jpg,دو سگ که یک اسباب بازی قرمز در دهان خود حمل می کنند و در آب می دوند
1876536922.jpg,دو سگ حین حرکت در اقیانوس یک شی را حمل می کنند
1876536922.jpg,دو سگ یک اسباب بازی را از اقیانوس خارج می کنند
1877018139.jpg,دو مرد که لباس نپوشیده اند از تاقچه های کنار یک ساختار خاکستری به پایین نگاه می کنند
1877018139.jpg,دو کارگر ساختمانی منتظرند تا مصالح برای آن ها جمع شود
1877018139.jpg,دو مرد از کنار یک ساختمان به پایین نگاه می کنند
1877018139.jpg,دو مرد بدون لباس روی داربست تعادل برقرار می کنند
1877018139.jpg,دو مرد از داربست نگاه می کنند
187780595.jpg,مردی با لباس سبز و کلاه سیاه در حال صاف کردن بتن است
187780595.jpg,دو مرد با رنگ سبز و سفید در پاسیو حیاطی سیمان کاری می کنند
187780595.jpg,مردی در حال صاف کردن سیمان تازه ریخته شده روی پاسیو است
187780595.jpg,مردی با لباس سبز ، بتن مرطوب را صاف می کند
187780595.jpg,دو مرد که کارهای ساختمانی انجام می دهند
1877935642.jpg,مردی که لباس سفید بر تن دارد ، ظرف ظرف سیاه و گرد را از پایین نگاه می کند
1877935642.jpg,پیرمرد ایستاده و نگاهی به سطل بزرگ آرد می اندازد
1877935642.jpg,یک پیرمرد آسیایی کنار یک لگن بزرگ برنج ایستاده است
1877935642.jpg,مردی در حال طبخ نوعی غذای سفید است
1877935642.jpg,این مرد در فضای بیرون غذا درست می کند
1877995954.jpg,زن مسنی که لباس زرد نامناسبی و دامن شطرنجی آبی رنگ به تن دارد ، کنار دو سطل روی زمین نشسته است
1877995954.jpg,یک زن سیاه پوست در کنار خاک دو سطل سنگ نشسته است
1877995954.jpg,پیرزنی کنار دو سطل روی زمین نشسته است
1877995954.jpg,زنی کنار سطل صدف های جمع شده نشسته است
1877995954.jpg,زنی که در خاک نشسته است
187839415.jpg,مردی با لباس مشکی و شلوار سفید دو چوب در پیاده رو شهری نگه داشته و چهار سطل واژگون را به عنوان طبل بازی می کند
187839415.jpg,یک مرد آمریکایی آفریقایی تبار با ژاکت مشکی و شلوار قهوهای مایل به زرد با بیرون آمدن با طبل و سطل نشسته است
187839415.jpg,مردی با لباس مشکی مشغول بازی کوبه ای روی مجموعه ای از سطل های خالی پنج گالن است
187839415.jpg,یک مرد آمریکایی آفریقایی تبار در سطل های سبز به عنوان طبل بازی می کند
187839415.jpg,این مرد از سطل های پنج گالنی به عنوان طبل استفاده می کند
187907408.jpg,دو مرد هر دو صندل پوشیده اند و هنگام قدم زدن جلوی محوطه فروشگاه خرده فروشی صحبت می کنند
187907408.jpg,یک مرد قد بلند و یک مرد کوتاه قد که همان صندل هایش را پوشیده راه می روند و صحبت می کنند
187907408.jpg,این یک مکالمه چند نژادی بین مردانی است که در آب و هوای گرم قدم می زنند
187907408.jpg,دو مرد با صندل در خیابان راه می روند
187907408.jpg,دو مرد صندل پوشیده در حال راه رفتن
1879693922.jpg,سه مرد پشت میز ایستاده اند ، هر دو با لباس آستین بلند در حال پر کردن مقالات هستند در حالی که مرد لباس قرمز
1879693922.jpg,دو مرد در پیشخوان محل رای گیری هستند و فرم ها را پر می کنند: در حالی که یک کارمند با لباس قرمز و شلوار مشکی روی آن ها منتظر است
1879693922.jpg,مردی پشت یک پیشخوان نگاه می کند که دو مرد در آن طرف پیشخوان فرم ها را پر می کنند
1879693922.jpg,دو مرد مشغول پر کردن مدارک برای مردی با لباس قرمز که پشت پیشخوان است است
1879693922.jpg,دو مرد در یک دفتر ثبت نام رای دهندگان مقاله را پر می کنند
188004244.jpg,انبوهی از مردم در یک کنسرت دست های خود را می زنند و برخی مچ بندهای آبی به تن دارند
188004244.jpg,در حالی که جمعیت دست های خود را بالا می گیرند و کف می زنند ، گروهی روی صحنه اجرا می کند
188004244.jpg,گروهی برای اجرای موسیقی زنده تشویق می کنند
188004244.jpg,گروهی از جوانان در حال تماشای اجرای گروه هستند
188004244.jpg,یک جمعیت در کنسرت دست می زند
188043055.jpg,مردی ایستاده و روی سکویی برجسته بین دو ستون بزرگ که زنگ عظیمی را در خود نگه می دارد ، به دریا نگاه می کند
188043055.jpg,مردی با شلوارک و یک تی شرت مشکی زیر زنگ ایستاده است و به یک بدن آب نگاه می کند
188043055.jpg,یک مرد در زیر یک زنگ بزرگ بین دو ستون ایستاده است ، یک نفر دیگر کنار آن نشسته است
188043055.jpg,مردی زیر یک زنگ بزرگ ایستاده است
188043055.jpg,مردی که زیر زنگ ایستاده است
1881494074.jpg,یک زن در حالی که مرد او را حمل می کند از نوزادی عکس می گیرد که کلاه صورتی به سر دارد
1881494074.jpg,مردی در حالی که کودک از کودک عکس می گیرد کودک خود را در آغوش گرفته است
1881494074.jpg,نوزادی با کلاه صورتی که یک مرد قرمز رنگ و یک زن صورتی رنگ آن را در آغوش گرفته است
1881494074.jpg,یک زن از در آغوش گرفتن نوزادی توسط یک مرد عکس می گیرد
1881494074.jpg,زن در حال گرفتن عکس از نوزادی با کلاه صورتی است
188244881.jpg,شب است ، دو مرد در خیابان ایستاده اند و یکی از آن ها در حال خواندن چیزی است
188244881.jpg,دو مرد با لباس تیره در ایستگاه اتوبوس ایستاده اند ، یکی روزنامه می خواند
188244881.jpg,مردی با کت و شلوار در حالی که منتظر اتوبوس است در حال خواندن روزنامه است
188244881.jpg,مردی در ایستگاه اتوبوس ایستاده و کاغذ می خواند
188244881.jpg,دو مرد که در یک ایستگاه اتوبوس منتظرند
188352363.jpg,دختربچه ای با لباس چهارخانه صورتی و زرد در حالی که دستهایش را جلویش گرفته است گریه می کند
188352363.jpg,دختر جوانی که در یک سارافون زیبا گریه می کند
188352363.jpg,دختر کوچکی که لباسی پوشیده گریه می کند
188352363.jpg,دختری کوچک با لباسی صورتی که گریه می کند
188352363.jpg,دختر جوان با لباسی که گریه می کند
188370695.jpg,در نوعی اجتماع بزرگ ، گروهی از مردانی که به نظر می رسند سرآشپز هستند در یک حلقه می ایستند و نوعی غذا را تقسیم می کنند
188370695.jpg,گروهی از مردان و یک زن خنده در یک فستیوال در فضای باز
188370695.jpg,دسته ای از مردان با لباس های سفید دایره ایستاده اند
188370695.jpg,مردانی که در نمایشگاه خیابانی از ساندویچ لذت می برند
188370695.jpg,مردم از نژاد لاتین که مهمانی می گیرند
1884065356.jpg,سگ سیاه که با یقه قرمز در حال جنگ است در حالی که توپی در دهانش است از میان آب عبور می کند
1884065356.jpg,سگ سیاه و بزرگی که چیزی در دهانش است از حوضچه آب بیرون می آید
1884065356.jpg,یک لابراتور سیاه با توپ در دهانش که از گشت و گذار بیرون می آید
1884065356.jpg,یک سگ سیاه با توپی در دهان از آب می دوید
1884065356.jpg,یک سگ سیاه در آب
1884727806.jpg,در حالی که از یک استادیوم به زاویه ای نگاه می کنند ، دو تماشاگر با گوش های میکی موس آراسته شده اند
1884727806.jpg,یک زن و مرد با گوشهای میکی موس در میان جمعیت ایستاده اند
1884727806.jpg,یک زن و مرد در یک مراسم گوشهای میکی موس می پوشند
1884727806.jpg,یک زن و مرد با گوشهای میکی موس در میان جمعیت
1884727806.jpg,زن و مردی از کلاه های میکی موس استفاده می کنند
188552459.jpg,مرد جوانی با موهای کرکی جلوی یک نقاشی ایستاده است
188552459.jpg,مرد جوانی در حالی که جلوی پوستر ایستاده است در حال ارسال پیامک است
188552459.jpg,پسری با لباس مشکی که جلوی تبلیغات ایستاده است
188552459.jpg,یک هنرمند نقاشی دیواری روی یک پوستر روی یک دیوار آجری نقاشی می کشد
188552459.jpg,مرد جوانی در مترو در حال قدم زدن است
1425069308.jpg,دو سگ در یک اتاق خانوادگی مشغول بازی هستند ، یکی در دهان خود توپ می گیرد
1425069308.jpg,سگی روی دو پا و دهانش به سمت یک توپ آبی در هوا باز شده است
1425069308.jpg,یک سگ سفید برای گرفتن توپ آبی در اتاق نشیمن می پرد
1425069308.jpg,سگ در حال پریدن در هوا برای گرفتن توپ است
1425069308.jpg,یک سگ سفید که در حال گرفتن یک توپ آبی است
1425069590.jpg,دختری کوچک که لباس زرد پوشیده و فلیپ فلاپ بر روی تجهیزات زمین بازی قرمز قرار دارد
1425069590.jpg,یک دختر کوچک که لباس زرد پوشیده است دو دسته قرمز را گرفته است
1425069590.jpg,دختری شروع به بالا رفتن از یک قطعه قرمز وسایل بازی می کند
1425069590.jpg,یک دختر جوان راهی تجهیزات تفریحی قرمز رنگ می شود
1425069590.jpg,یک دختر کوچک در حال بالا رفتن در زمین بازی
1425188219.jpg,کودکان در یک کافه در فضای باز غذا می خورند و شخصی منو را دوست ندارد
1425188219.jpg,مادر سبزپوش در حالی که گریه می کند به پسرش نگاه می کند
1425188219.jpg,نوزادی در کنار دختری با لباس سبز گریه می کند
1425188219.jpg,یک خانم مو بور که با یک بچه نشسته است
1425188219.jpg,پسر بور و کوچک که متناسب است
14252494.jpg,کودکی با شلوار جین آبی با دکمه های دست بالا و جوراب های سیاه چرت زیر یک پوشش آلو رنگ تزئین شده با دایره های بزرگ متحدالمرکز سفید
14252494.jpg,بچه ای با شلوار جین آبی و جوراب های سیاه در زیر پتو صورتی با طرح چرخش می خوابد
14252494.jpg,شخصی که زیر یک پوشش کوچک صورتی و دایره های سفید و زرد روی آن خوابیده است
14252494.jpg,کودک زیر بالش صورتی می خوابد
14252494.jpg,کودک با چند بالش می خوابد
1425366395.jpg,کودک خردسال و پیرمرد هر دو در حال نوازش یک بز هستند
1425366395.jpg,دختر جوانی با لباس صورتی در حال نوازش یک بز خاکستری است
1425366395.jpg,مردی همانطور که یک دختربچه بز را حیوان خانگی می کند ، یک بز را مسواک می زند
1425366395.jpg,برخی افراد به بزها نگاه می کنند و آن ها را نوازش می کنند
1425366395.jpg,مردی با لباس سفید بز را مسواک می زند
1425485485.jpg,دختر کوچولو در حالی که به سمت یکدیگر متمایل می شوند ، می خندد و صورت پسر را لمس می کند
1425485485.jpg,دختری با چشمان بسته گونه های پسر را لمس می کند
1425485485.jpg,دختری صورت پسران را لمس می کند هر دو لبخند می زنند
1425485485.jpg,دو کودک رو به روی هم و خندیدن
1425485485.jpg,دو فرزند ، یک پسر و یک دختر
1425529973.jpg,مردی با لباس سفید و چکمه های لاستیکی در حال بالا رفتن از مخازن است تا اشیا را از یک مخزن خاص بازیابی کند
1425529973.jpg,هنگامی که ماهی را در مقیاس توزین قرار می دهد ، کارگری که چکمه های کاری به تن دارد ، روی برخی آکواریوم ها ایستاده است
1425529973.jpg,مردی که روی یک ردیف آکواریوم نشسته است با استفاده از تور می تواند ماهی را از آکواریوم دیگر جمع کند
1425529973.jpg,مردی با لباس سفید در مخازن پر آب حاوی خرچنگ و ماهی تعادل برقرار می کند
1425529973.jpg,مردی که سعی دارد ماهی را با کمی تور صید کند
1425919702.jpg,جمعیتی از مردم در صندلی های مخصوص سفیدکننده های زمین ورزشی نشسته اند
1425919702.jpg,گروهی از مردم پشت یک تابلوی تیم هورتونز به تماشای یک رویداد نشسته اند
1425919702.jpg,دو مرد با کلاه در جلوی جمعیت نشان داده می شوند
1425919702.jpg,مردم با حوصله در صندلی ها منتظر می مانند تا نمایش آغاز شود
1425919702.jpg,گروهی از مردم که در یک رویداد ورزشی نشسته اند
1426014905.jpg,انسان در کنار نرده ایستاده و ابرهای زیبایی در پس زمینه دارد
1426014905.jpg,مردی با کت و شلوار در امتداد نرده بالکن که نمای بسیار بلندی دارد
1426014905.jpg,مردی در انتهای اسکله ایستاده و کتابی را در برابر آسمان آبی می خواند
1426014905.jpg,مردی ایستاده و چیزی در کنار نرده مشرف به یک شهر می خواند
1426014905.jpg,مردی به تنهایی نزدیک حصار سفید ایستاده است
1427391496.jpg,پسری با ژاکت سبز و راه راه سفید روی آستین ایستاده روی کف تخته های چوبی که در آن پس زمینه آب وجود دارد
1427391496.jpg,کودکی با لباس مشکی روی اسکله چوبی نزدیک میز پیک نیک ایستاده است
1427391496.jpg,کودک خردسال روی اسکله چوبی کنار آب ایستاده است
1427391496.jpg,پسر بچه ای در زمین بازی برای دوربین لبخند می زند
1427391496.jpg,پسر جوانی دسته ای آبی را روی یک اسکله نگه داشته است
142786312.jpg,یک دختر کوچک در حالی که یک سبد سفید با گلبرگهای گل رز در دست دارد ، در حال انجام نقش خود به عنوان یک دختر گل در یک عروسی است
142786312.jpg,دختربچه ای که لباس سفید به تن دارد در حال آماده سازی گلبرگ های گل برای یک عروسی است
142786312.jpg,یک دختر گل در یک عروسی در حالی که مردم نگاه می کنند در حال بررسی سبد خود است
142786312.jpg,دختر جوان گل ، سبد گلبرگ های گل خود را با دقت حمل می کند
142786312.jpg,یک دختر گل در هنگام پذیرایی عروسی یک سبد را در دست دارد
142802798.jpg,مردی با یک تی شرت سبز در امتداد دیواری پوشیده شده از دیوارنوشته مقابل درب آبی اسکیت بورد است
142802798.jpg,پسری با لباس سبز روی اسکیت بورد روی دیوار سنگی با نقاشی های دیواری
142802798.jpg,اسکیت بوردی که روی دیوار سنگی حقه بازی می کند
142802798.jpg,پسران اسکیت بورد او را از دیوار بالا می برند
142802798.jpg,یک اسکیت باز تخته خود را روی یک سطح شیب دار سوار می کند
1428349199.jpg,مردی که شورت قهوه ای و لباس آبی به تن دارد و تور را در دست دارد و روی صندلی ایستاده است
1428349199.jpg,کارگر پابرهنه روی صندلی که سقف مخصوص محوطه باغ کوچک را گذاشته است
1428349199.jpg,یک مرد شبکه ماهی خود را بر روی یک قاب موقت مرتب می کند
1428349199.jpg,مردی با شلوارک کوتاه روی صندلی ایستاده و کلبه ای درست می کند
1428349199.jpg,مردی که روی یک صندلی با تور ایستاده است
1428578577.jpg,دو نفر بالای صخره ای در میان برف و ابر ایستاده اند
1428578577.jpg,دو نفر در میان یک منظره برفی و سنگلاخ برای خود عکس می گیرند
1428578577.jpg,دو کوهنورد که لباس تیره ای بر تن دارند بر روی قله ای پوشیده از برف استراحت می کنند
1428578577.jpg,دو نفر در لبه صخره ای که اخیراً برف باریده است ایستاده اند
1428578577.jpg,دو نفر که در لبه صخره ای پوشیده از برف ایستاده اند
1428681303.jpg,دو کودک کوچک در فضای باز به یک مجسمه بزرگ می خزند
1428681303.jpg,کودکان کوچک از یک مجسمه در پارک بالا می روند
1428681303.jpg,دو کودک در حال بالا رفتن از هنر
1428681303.jpg,دو کودک که روی یک مجسمه بازی می کنند
1428681303.jpg,کودکان در حال بالا رفتن از مجسمه
1428925375.jpg,شخصی که در بالای فلات ایستاده و در امتداد ابرهای سفید و پف کرده در بالای افق ، بالای اقیانوس آبی غروب می کند
1428925375.jpg,شخصی بیرون از آب و زیر آسمان غروب آفتاب و ابرها می ایستد
1428925375.jpg,شخصی که روی برخی از سنگها نزدیک یک توده بزرگ آب ایستاده است
1428925375.jpg,شخصی که در خشکی مشرف به آب ایستاده است
1428925375.jpg,مردی هنگام غروب خورشید از اسکله ماهیگیری می کند
1429040704.jpg,مردی که در بالای منازل تیرهای ایستاده ایستاده و پس زمینه آسمان است
1429040704.jpg,یک مرد در حال بالا رفتن از بالای برخی از تیرهای فلزی متصل به یکدیگر است
1429040704.jpg,شخصی در حال بالا رفتن از نردبان میله های آهنی متصل به تیر است
1429040704.jpg,یک شخص روی یک سازه قطب بالا می ایستد
1429040704.jpg,مردی که روی میله ایستاده است
1429383749.jpg,یک پسر کوچک در هنگام کار بسیار خطرناک در یک لیفتراک در یک منطقه ساخت و ساز نشسته است
1429383749.jpg,پسری هیجان زده در سطل یک قطعه از تجهیزات ساختمانی بازی می کند
1429383749.jpg,پسر کوچکی در سطل یک ماشین نشسته است
1429383749.jpg,بچه کوچکی که داخل یک پنجه تراکتور نشسته و در خاک بازی می کند
1429383749.jpg,کودک با لباس سیاه نشسته است
1429714512.jpg,مرد جوانی ، کلاه قرمزی بیس بال به عقب و قلم آویزان به آن ، با بیانی صریح به جلو نگاه می کند
1429714512.jpg,مردی با کلاه قرمزی و قلم پشت گوشش به نظر می رسد که قصد دارد چیزی بگوید
1429714512.jpg,مردی با گوشهای سوراخ شده از زیر کلاه قرمزی خود قلم بیرون زده است
1429714512.jpg,مردی با کلاه قرمزی که واقعاً چشمانش بزرگ است و به چیزی نگاه می کند
1429714512.jpg,مردی با کلاه و بیان شوکه شده
1429723917.jpg,یک مرد کچل با سر خالکوبی در کنار مردی با یک تی شرت قهوه ای مقابل یک سایبان شفاف ایستاده است
1429723917.jpg,چهره ای مرد طاس با خالکوبی بر روی سر خود و مردی برنزه و پشت به دوربین ایستاده است
1429723917.jpg,دو مرد ایستاده اند: یکی اصلاحات بدن و دیگری کلاه دارد
1429723917.jpg,دو مرد در خیابان قدم می زنند ، یکی با لباس مشکی و خالکوبی صورت
1429723917.jpg,دو مرد که یکی از آن ها کچل است ، در دستشویی است
1429814475.jpg,زن روی دیوار بتونی کوتاه و کنار اسکوتر نشسته است
1429814475.jpg,زنی روی حاشیه کنار اسکوتر نشسته و با یک مرد صحبت می کند
1429814475.jpg,خانمی نشسته و شخصی با شورت و کفش مشکی
1429814475.jpg,خانمی با اسکوتر کنار پیاده رو نشسته است
1429814475.jpg,خانم پس از سوار شدن بر ریزر خود در حاشیه استراحت قرار گرفت
1430154945.jpg,در یک میز در یک رستوران ، دختری در تلاش است تا یک پسر کوچک را بخورد
1430154945.jpg,یک مادر با تغذیه دستی کودک به پسر کوچکش کمک می کند غذای او را بخورد
1430154945.jpg,خانم جوانی که زرد پوشیده است در حال غذا دادن به یک کودک کوچک کنار میز است
1430154945.jpg,مادری در تلاش است تا پسرش را در یک رستوران غذا بخورد
1430154945.jpg,زنی که پشت میز نشسته و به کودکی که روی دامن او نشسته است غذا می دهد
143149186.jpg,مردی با کلاه سخت در حال رانندگی قطعه بزرگی از تجهیزات زرد است
143149186.jpg,یک کارگر با کلاه سخت سفید و جلیقه زرد بولدوزر زرد را کار می کند
143149186.jpg,مردی که جلیقه ایمنی زرد و کلاه سخت به سر دارد ، در حال رانندگی با تراکتور است
143149186.jpg,یک مرد میانسال که در ساخت و ساز با ماشین آلات کار می کند
143149186.jpg,مردی با جلیقه زرد و کلاه سخت ماشین آلات بارگیری سنگین را کار می کند
1432179046.jpg,مردی در حالی که در پارکینگ با یک دیوار بزرگ در حال بازی تنیس است
1432179046.jpg,مردی در فاصله نزدیک به یک سدان نقره ای نزدیک خود اشاره می کند
1432179046.jpg,انسان در تاریکی بیرون راکت با راکت تنیس می ایستد
1432179046.jpg,این مرد در حال بازی در برابر ساختمان تنیس است
1432179046.jpg,مردی در پارکینگ به سمت ماشین می رود
1432196901.jpg,دو بازیکن والیبال ساحلی زن ، رو به روی یکدیگر ، برای ضربه زدن به توپ آماده می شوند
1432196901.jpg,دو زنی که در یک بازی والیبال برای زدن والیبال آماده می شوند
1432196901.jpg,دو بازیکن والیبال زن برای یافتن توپ به بالا نگاه می کنند
1432196901.jpg,دو زن در لباس شنا والیبال بازی می کنند
1432196901.jpg,دو زن بیکینی در حال بازی والیبال ساحلی هستند
1432342377.jpg,زنی با لباس آبی و پاشنه بلند در کنار یک مرد در پیاده رو ایستاده است
1432342377.jpg,دو نفر در نزدیکی یک حاشیه خارج از فروشگاه ایستاده اند
1432342377.jpg,دو نفر کنار خیابان یک خیابان ایستاده اند
1432342377.jpg,یک زن و مرد روی حاشیه ایستاده اند
1432342377.jpg,دو نفر منتظر عبور از خیابان هستند
143237785.jpg,شخصی ماهی سبز را برای نمایش در فضای باز نگه داشته است
143237785.jpg,شخصی با شلوار جین آبی ماهی زردی را در دست دارد
143237785.jpg,مردی ماهی بزرگی را روی یک قایق نگه می دارد
143237785.jpg,مردی ماهی را در هر دو دست دارد
143237785.jpg,مردی که ماهی در دست دارد
1432411014.jpg,مردی با عینک های لبه ای مشکی خود در حال مشاهده موزاییکی است که از آینه های ریز تشکیل شده است
1432411014.jpg,مردی با عینکی که به یک شی آینه گرد و آویزان از بالا نگاه می کند
1432411014.jpg,مردی با ژاکت خاکستری منظره شگفت انگیز بالای خود را مشاهده می کند
1432411014.jpg,مردی در حال جستجوی دیسک پارابلای منعکس کننده است
1432411014.jpg,یک مرد هنر را تحسین می کند
2882483779.jpg,سگ بزرگ و بچه گربه با کنجکاوی به سبد بافت چوبی نگاه می کنند
2882483779.jpg,یک سگ سیاه به گربه تاببی که کنار پنجره نشسته است نگاه می کند
2882483779.jpg,در حالی که سگ سیاه رنگ تماشا می کند ، یک گربه نوجوان در حال بازی با یک سبد است
2882483779.jpg,یک سگ و گربه کنار یک میز نشسته و اسباب بازی ها روی آن قرار گرفته اند
2882483779.jpg,حیوانات خانگی در آپارتمان بازی می کنند
2882589788.jpg,دختری جوان با لباس تشویقی آبی و سفید ، بازوی راست خود را بالا نگه می دارد در حالی که دست دیگرش روی لگن است
2882589788.jpg,یک تشویق کننده زن جوان که لباس فرم آبی پوشیده است در مقابل گروهی از اعضای گروه تشویق می کند
2882589788.jpg,دختری با لباس یکدست آبی و سفید و تشویق
2882589788.jpg,دختری با لباس آبی بازو را بالا می آورد
2882589788.jpg,یک تشویق کننده جوان تشویق می کند
2882743431.jpg,یک سگ قهوه ای در حال سک زدن صورت سگ سفید است
2882743431.jpg,یک سگ لقمه ای بازیگوشانه روی سگ دیگری ایجاد می کند
2882743431.jpg,یک سگ سیاه روی چمن سگ سفید را گاز می گیرد
2882743431.jpg,یک سگ قهوه ای بازیگوشانه یک سگ سفید را گاز می گیرد
2882743431.jpg,یک سگ قهوه ای که به زبان سگی سفید دهان می اندازد
2882893687.jpg,دو کودک در حال رفتن به سمت خانه ای هستند که یک ون قرمز رنگ در بیرون پارک کرده است
2882893687.jpg,یک پسر مو تیره و یک دختر مو تیره روی چمن ها ایستاده اند
2882893687.jpg,دو کودک در چمن های جلوی یک خانه
2882893687.jpg,دو بچه در چمن های نزدیک ماشین قرمز بازی می کنند
2882893687.jpg,دو کودک بیرون از حیاط بازی می کنند
2882925081.jpg,یک کارگر ساختمانی با جلیقه ایمنی به رنگ سبز آهک و کلاه سخت نارنجی در حال مشاهده چیزی است که در دستان او قرار دارد
2882925081.jpg,مردی با شلوارهای باری ، کلاه سخت نارنجی و جلیقه ایمنی زرد ایستاده است
2882925081.jpg,یک کارگر ساختمانی که به فنجان قهوه اش نگاه می کند
2882925081.jpg,کارگر ساختمانی کلاه سخت نارنجی دارد
2882925081.jpg,یک کارگر ساختمانی در محل کار
2883099128.jpg,یک مرد بدون پیراهن برای ضربه زدن به توپ تنیس آماده می شود
2883099128.jpg,یک مرد بدون پیراهن که در یک منطقه محصور شده تنیس بازی می کند
2883099128.jpg,مردی راکت خود را به سمت توپ تنیس می چرخاند
2883099128.jpg,مردی بدون پیراهن در حال بازی تنیس است
2883099128.jpg,مردی بدون پیراهن در حال بازی تنیس
2883324329.jpg,از طریق خطوط برق ، یک مرد نزدیک یک کنده درخت شکل غیرمعمول نشسته است
2883324329.jpg,پسر کوچکی که در پیاده رو بیرون نشسته است
2883324329.jpg,مردی کنار خیابان در پیاده رو نشسته است
2883324329.jpg,مردی که در پارک شهر روی حاشیه نشسته است
2883324329.jpg,مردی در پیاده رو نشسته است
2883464000.jpg,مردی در مقابل نوعی منع برخورد در مقابل جمعیت علاقه مند معلق است
2883464000.jpg,گروهی از مردم در حالی که اجرا در شب برگزار می شود ، تماشا می کنند و عکس می گیرند
2883464000.jpg,مردی که می خواهد رکورد جهانی وارونه آویختن را بشکند
2883464000.jpg,گروهی از مردم در نزدیکی مردی سیاه پوش وارونه آویزان هستند
2883464000.jpg,به نظر می رسد مرد سیاه پوش وارونه آویزان است
